,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,full_time_position,case_status,Age_of_est,annual_wage,hourly_wage,weekly_wage,monthly_wage,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Bachelor's,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Island,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Hour,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year
18967,1,0,7.8724551500639794,7.607381425639791,1,Approved,1.6094379124341003,9.538845958947064,2.0382131895674527,5.591267509471213,7.054730994489677,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18968,1,0,6.769641976852503,7.601402334583733,1,Approved,2.833213344056216,11.464753189868023,3.846211469222413,7.514044497357227,8.979961962074505,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
18969,0,0,8.72371943690701,7.60688453121963,1,Approved,1.791759469228055,11.229431277739518,3.616538134268045,7.278864488182716,8.744670671014566,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
18970,0,0,5.91350300563827,7.595889917718538,1,Approved,3.332204510175204,11.687284740097672,4.064474330081042,7.73646932725784,9.202470485497058,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
18971,0,0,7.599901959208498,7.606387389772652,1,Approved,1.9459101490553132,11.11825444056655,3.5085151633169076,7.16776722269827,8.633511006012176,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
18972,1,0,8.131530710604252,7.6004023345004,1,Denied,2.9444389791664403,11.998929280800489,4.37151254036865,8.047999203553212,9.514090287464368,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
18973,0,0,6.98933526597456,7.599401333415815,1,Denied,3.044522437723423,13.692466852215636,6.054692131217972,9.741280809597177,11.207572642622587,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
18974,0,0,10.56553098804474,7.60339933974067,1,Denied,2.5649493574615367,9.428417510669108,1.9428718843538095,5.481266130452636,6.944394939724578,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
18975,0,0,11.829668643017587,7.60489448081162,0,Denied,2.302585092994046,11.753238375650275,4.12933187574073,7.802395631363119,9.268418224114276,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
18976,0,0,6.163314804034641,7.58629630715272,1,Denied,3.8501476017100584,12.190448298650244,4.560828462817246,8.239463562026614,9.705597513389277,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
18977,1,0,8.337827262447915,7.537962659768208,1,Approved,4.941642422609304,11.596862763485225,3.9756753467647448,7.646087874328985,9.112057252362375,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
18978,1,0,8.53346016388011,7.517520850603031,1,Approved,5.181783550292085,11.507569447080106,3.8881324821358247,7.556838335990374,9.02277338191997,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
18979,1,0,8.790877754224164,7.601901959875166,0,Approved,2.772588722239781,5.942458109553147,0.16774060930621543,2.116880898449465,3.486023502347132,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
18980,1,0,7.641564441260972,7.597897950521784,1,Approved,3.1780538303479458,12.418153874357623,4.786404052101974,8.467116403747811,9.93329171302439,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
18981,1,0,8.22282213081366,7.603897968521881,1,Approved,2.4849066497880004,11.950362513139346,4.323573916388622,7.999448041828044,9.465526886638104,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
18982,0,0,7.396948602621014,7.549609165154532,1,Denied,4.770684624465665,13.705813265402181,6.068007445278969,9.754626458152286,11.220918890881215,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
18983,1,0,3.871201010907891,7.60339933974067,1,Approved,2.5649493574615367,10.824758064697175,3.2251753641166943,6.874528764669449,8.340070298124113,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
18984,1,0,7.599901959208498,7.597897950521784,1,Approved,3.1780538303479458,12.058221498581407,4.430077629204588,8.107273368089121,9.573378610477757,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
18985,0,0,6.175867270105761,7.60688453121963,1,Denied,1.791759469228055,10.68653416480463,3.0928234276704543,6.736455147151223,8.20187883978507,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
18986,0,0,8.270013062273787,7.5953872788539725,1,Approved,3.367295829986474,11.744396169110491,4.120632524454536,7.793556985321954,9.25957678576779,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
18987,0,1,7.084226422097916,7.593877844605118,1,Approved,3.4657359027997265,10.713276673506398,3.1183684708121984,6.763166939034634,8.228614717316521,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
18988,0,0,6.481577129276431,7.594381242551817,1,Denied,3.4339872044851463,10.933341942109111,3.3296628212804142,6.983008309591843,8.448631655462167,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
18989,1,0,7.822444729489319,7.605392364814935,1,Denied,2.1972245773362196,10.686073391021088,3.092383555427046,6.735994909842373,8.201418181817516,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
18990,0,0,8.47782846789396,7.600902459542082,0,Denied,2.8903717578961645,11.52371435502542,3.9039494440716123,7.572975036454569,9.038916518918137,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
18991,1,0,6.679599185844383,7.589841512182657,1,Approved,3.6888794541139363,13.743511134182262,6.105619676530235,9.79232222148993,11.258616305526365,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
18992,1,0,10.281478683643538,7.60489448081162,1,Approved,2.302585092994046,11.95931988983941,4.332413165937043,8.00840248298442,9.474483630018897,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
18993,1,0,7.313220387090301,7.598399329323964,0,Approved,3.1354942159291497,10.123379422861293,2.5633889690909317,6.174180256982635,7.638914108738691,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
18994,1,0,8.449556542700426,7.516977224604321,1,Approved,5.187385805840755,8.016440003259547,0.898708215230604,4.081885863684493,5.535156700991233,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18995,0,0,7.271008538280992,7.5569505720129,1,Denied,4.6443908991413725,10.994680384984308,3.3888697850428473,7.044292629952832,8.50995841676719,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
18996,1,0,7.935945103353701,7.604396348796338,1,Approved,2.3978952727983707,9.371781270607432,1.894546724967553,5.424867838571092,6.887810191538993,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
18997,1,0,8.298041661371565,7.58629630715272,1,Approved,3.8501476017100584,9.058825382330582,1.6353539789260765,5.113498463209233,6.575197869416005,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18998,1,0,8.252706676567644,7.598399329323964,1,Approved,3.1354942159291497,11.629890121401221,4.008093123678818,7.6791000044108015,9.145081324655287,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
18999,0,1,7.470793774195062,7.60489448081162,1,Approved,2.302585092994046,11.141419221895303,3.5309944264671267,7.190914687667782,8.656672050248769,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
19000,1,0,10.053630210965848,7.602900462204755,1,Denied,2.6390573296152584,11.289577142691876,3.6751147206487955,7.338970851465315,8.804808011606635,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
19001,1,0,5.796057750765372,7.5569505720129,1,Denied,4.6443908991413725,14.008890089373235,6.370478897994864,10.057688402533413,11.523992505404424,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
19002,0,0,7.183870715062453,7.505492274737424,1,Denied,5.298317366548036,14.663197548344867,7.023964632605781,10.711975678164002,12.178295610997363,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
19003,0,1,7.556427969440253,7.598399329323964,1,Approved,3.1354942159291497,11.389197291954217,3.7723298106898144,7.438530578055748,8.90441512232028,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
19004,0,0,8.263074835802596,7.582738488914411,1,Approved,3.9889840465642745,11.072832886598814,3.464483315755403,7.1223808085831495,8.588097035830781,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
19005,1,0,7.748028524432376,7.606387389772652,1,Approved,1.9459101490553132,11.647199856502688,4.0250911829048315,7.696401957089008,9.162389380602747,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
19006,0,0,7.01211529430638,7.606387389772652,1,Approved,1.9459101490553132,10.649879721688848,3.057860741402496,6.699844161306087,8.16523377853105,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
19007,1,0,7.418780882750794,7.606387389772652,1,Approved,1.9459101490553132,11.146754432708853,3.536173923465656,7.1962459667241285,8.662006412545814,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
19008,1,0,4.442651256490317,7.599901959208498,1,Approved,2.995732273553991,9.269285466528917,1.8081445300077772,5.322838294607841,6.785415313775575,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
19009,0,0,8.449984441722787,7.604396348796338,1,Approved,2.3978952727983707,10.19543526419913,2.6300768785513204,6.24609409396419,7.710939274250187,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
19010,0,0,7.414572881350589,7.601901959875166,1,Approved,2.772588722239781,10.601467287472849,3.0117752498279367,6.651491617934425,8.116834274496378,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
19011,0,0,8.31898612539206,7.605890001053122,1,Approved,2.0794415416798357,11.305761679393958,3.6908924507145606,7.355145157944541,8.820990340695584,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
19012,0,1,7.738488122494646,7.59488438721652,1,Approved,3.4011973816621555,11.087662822552915,3.4788527745103393,7.1371990957247675,8.602924457747056,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
19013,1,0,8.720950028930258,7.6004023345004,1,Approved,2.9444389791664403,11.58647681080769,3.965485205653415,7.635706815106128,9.101672355526025,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
19014,0,0,8.452334619067742,7.595889917718538,1,Denied,3.332204510175204,11.546058454711169,3.9258481500256908,7.595307993504993,9.061258214349982,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
19015,1,0,7.764720544771477,7.603897968521881,0,Approved,2.4849066497880004,11.467864080253932,3.8492560423596482,7.517153726364987,8.983072493973793,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
19016,0,0,7.727094484779841,7.590852123688581,1,Denied,3.6375861597263857,11.508487933675836,3.88903217235464,7.557756352099637,9.023691766997441,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
19017,1,0,8.682538124003075,7.5745584842024805,1,Approved,4.248495242049359,9.464446787918545,1.9738199075318343,5.5171508737211035,6.980392944574247,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
19018,0,1,8.064636475774222,7.602900462204755,1,Approved,2.6390573296152584,11.838629214711316,4.21340527133451,7.887753658067548,9.353801983865498,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
19019,1,0,6.169610732491456,7.569411792450712,1,Approved,4.382026634673881,11.317142670897658,3.701991195234499,7.366519053989001,8.83236980105741,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
19020,1,0,8.59840444684106,7.604396348796338,1,Approved,2.3978952727983707,10.462149171111003,2.8797822324170155,6.512362923783902,7.9775570575904835,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
19021,1,0,8.255308811785596,7.602900462204755,0,Approved,2.6390573296152584,11.353505610727108,3.737473055925961,7.402859856762352,8.868727963946581,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
19022,1,0,6.439350371100098,7.60339933974067,1,Approved,2.5649493574615367,12.93620644936818,5.301079548209432,8.985085593589659,10.451326300677245,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
19023,0,1,8.318498320504338,7.605890001053122,1,Denied,2.0794415416798357,11.283607390460865,3.669296648808978,7.333004914675171,8.79883908272658,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
19024,0,0,7.75491027202143,7.603897968521881,1,Denied,2.4849066497880004,14.280220525473956,6.641402772037969,10.329008850561996,11.795320787152495,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
19025,0,0,11.561829908323832,7.591357046698551,1,Denied,3.6109179126442243,11.376539372994623,3.7599646703764873,7.425880007047901,8.89175878893494,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
19026,1,0,7.589841512182657,7.607381425639791,1,Denied,1.6094379124341003,9.323910992300263,1.8540200071057933,5.377209412464177,6.839985766029749,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
19027,1,1,8.034955024502159,7.60339933974067,1,Approved,2.5649493574615367,11.131877468090787,3.521733177701241,7.1813800180915095,8.647131825305328,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
19028,0,0,7.302496423727326,7.602900462204755,1,Approved,2.6390573296152584,11.736388165350956,4.112754975236762,7.785552233421207,9.251569483613018,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
19029,1,1,8.494947582468917,7.596894438144544,1,Approved,3.258096538021482,11.007083734284077,3.4008572597246824,7.056685432467191,8.522359489751977,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
19030,0,0,6.90975328164481,7.6004023345004,1,Approved,2.9444389791664403,10.881407201753099,3.2796340124249683,6.931122059950381,8.39670738155405,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
19031,1,0,6.625392368007956,7.561121589530238,1,Approved,4.564348191467836,11.185009280716836,3.5733355863316625,7.2344732287191205,8.700255307261967,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
19032,1,0,7.777373602657861,7.600902459542082,1,Approved,2.8903717578961645,11.812943238837127,4.188104006457778,7.862077259480588,9.32811807428501,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
19033,0,0,8.056743774975313,7.606387389772652,1,Approved,1.9459101490553132,11.700378334034239,4.077344628707895,7.749557350865534,9.215562877589122,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
19034,0,1,7.293697720601438,7.601901959875166,1,Denied,2.772588722239781,11.39239987193909,3.7754588868675465,7.441731313623316,8.907617304309882,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
19035,1,0,8.30671904320269,7.51425465281641,1,Approved,5.214935757608986,11.577208703525974,3.956393527240845,7.626443117693429,9.092405199747619,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
19036,0,0,6.525029657843462,7.60339933974067,1,Approved,2.5649493574615367,9.878360495588472,2.3395251008061235,5.929728249917079,7.394017681786298,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
19037,1,1,7.44600149832412,7.516977224604321,1,Denied,5.187385805840755,14.539739400044214,6.900623407538112,10.588520400765653,12.054838081922242,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
19038,1,1,5.8522024797744745,7.6004023345004,1,Denied,2.9444389791664403,11.45311962036423,3.834827698392366,7.502417186768335,8.968329743102633,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
19039,1,0,6.895682697747868,7.602900462204755,1,Approved,2.6390573296152584,10.644923581151387,3.0531379191159833,6.69489401979057,8.160278933129826,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
19040,1,0,7.198931240688173,7.585788821732034,1,Approved,3.871201010907891,11.010792781212697,3.4044429105130463,7.0603913508311456,8.526067861445426,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
19041,1,0,7.992944547318106,7.602900462204755,1,Denied,2.6390573296152584,12.018382322668332,4.390722311203123,8.067446204033528,9.533542025970362,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
19042,1,0,7.44600149832412,7.593877844605118,1,Approved,3.4657359027997265,11.753639114124569,4.129726169250513,7.802796209215971,9.268818927933836,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
19043,0,0,7.887208585813932,7.542213463193403,0,Approved,4.882801922586371,11.419478148957213,3.801924788841395,7.4687942295651935,8.934692266679823,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
19044,0,0,5.575949103146316,7.598399329323964,1,Approved,3.1354942159291497,11.438735074035558,3.820755977596582,7.48804048069529,8.953946888532705,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
19045,1,0,6.97354301952014,7.588829878307813,1,Approved,3.7376696182833684,11.418778068870829,3.801240337804196,7.4680945414105,8.933992271164861,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
19046,0,0,7.480992162869525,7.535830462798367,1,Approved,4.969813299576001,10.583342531909437,2.9945496033213255,6.633390040028293,8.09871452305463,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
19047,1,0,6.866933284461882,7.584773077612199,1,Approved,3.912023005428146,12.880612478162854,5.245770452699767,8.92949864579263,10.395733844474844,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
19048,0,0,6.86484777797086,7.60489448081162,1,Approved,2.302585092994046,11.186581008803607,3.5748632632984023,7.236043845812609,8.701826795589815,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
19049,1,0,8.014004994779459,7.6004023345004,0,Denied,2.9444389791664403,11.913877537971382,4.28758102693286,7.962975298978786,9.42904455050742,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
19050,1,0,7.596392304064196,7.60688453121963,1,Approved,1.791759469228055,14.441446785619785,6.802434762524332,10.490230339453824,11.956546018180386,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
19051,0,0,7.537962659768208,7.591861714889934,1,Approved,3.58351893845611,12.347714081419891,4.716572609620101,8.396691661114772,9.862855166775107,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
19052,0,0,7.359467638255621,7.602900462204755,1,Approved,2.6390573296152584,11.143108397537581,3.5326342144384717,7.192602616212019,8.658360956753272,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
19053,0,0,5.4680601411351315,7.555905093611346,1,Denied,4.663439094112067,13.938550005118909,6.300263456433518,9.987351381188562,11.453653081800203,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
19054,1,0,7.515344571180436,7.602401335665818,1,Denied,2.70805020110221,11.913137935432479,4.286851583960364,7.962235949049308,9.428305002467502,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
19055,1,1,6.226536669287466,7.602900462204755,1,Denied,2.6390573296152584,11.770846951823573,4.146659642101319,7.819997210128678,9.286025290572216,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
19056,0,0,7.319202458767849,7.60489448081162,0,Approved,2.302585092994046,10.409434595354663,2.8301007561075577,6.459727178523051,7.924859504460134,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
19057,1,0,8.332067707289548,7.606387389772652,1,Approved,1.9459101490553132,11.134184854993684,3.5239724945452204,7.183685685689241,8.649438841160855,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
19058,1,0,5.135798437050262,7.585788821732034,1,Approved,3.871201010907891,11.587081650247393,3.966078586954567,7.6363113681739785,9.102277133176305,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
19059,1,1,9.557257866458935,7.498315870766981,1,Denied,5.3612921657094255,9.322644425384308,1.8529518031686298,5.375948589045366,6.838720442328946,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
19060,1,0,6.985641817639208,7.505492274737424,1,Denied,5.298317366548036,11.062042818989452,3.4540324676471985,7.11159932564351,8.57730882097299,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
19061,1,0,8.583542571957771,7.589841512182657,1,Denied,3.6888794541139363,10.726897351594777,3.1313909092034016,6.776772284781882,8.242232085507089,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
19062,0,1,3.091042453358316,7.585281078639126,1,Approved,3.8918202981106265,12.194299007462194,4.564639014559316,8.243313275620466,9.709448007502822,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
19063,1,0,7.700747794511798,7.585281078639126,1,Approved,3.8918202981106265,9.122436596917817,1.686887616206474,5.176746034541861,6.63873029777629,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
19064,0,0,7.876638460975463,7.6004023345004,1,Denied,2.9444389791664403,11.129355352451704,3.5192856413882034,7.178859786298828,8.64461011622423,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
19065,1,0,7.431299675155903,7.589841512182657,1,Approved,3.6888794541139363,11.412474212469554,3.795077695704466,7.461794226529315,8.92768917895759,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
19066,1,0,8.265135629937385,7.533158807455563,1,Approved,5.003946305945459,11.879965010375852,4.254142043539357,7.929074548338538,9.395134563731613,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
19067,1,0,8.34687925374656,7.60339933974067,1,Approved,2.5649493574615367,10.480930348047835,2.8975187002867187,6.53111700252714,7.996332383197114,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
19068,0,0,7.638679823876112,7.516977224604321,1,Approved,5.187385805840755,14.354621538143938,6.715710242002456,10.403407565714522,11.86972130426749,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
19069,0,0,7.972810784121404,7.599901959208498,1,Denied,2.995732273553991,11.830814891444296,4.205706958391711,7.879942222471148,9.345988283609966,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
19070,1,1,7.69484807238461,7.590852123688581,1,Denied,3.6375861597263857,11.091323810272367,3.482401101490706,7.140857234231931,8.60658483055518,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
19071,1,0,8.066835314417336,7.573017256052546,1,Approved,4.290459441148391,10.373000123732593,2.7958523711018413,6.423349668049441,7.88843733366072,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
19072,0,0,7.014814351275545,7.606387389772652,1,Denied,1.9459101490553132,11.207721985260143,3.595418213006977,7.257170046892743,8.722964583452553,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
19073,0,1,8.22282213081366,7.588829878307813,1,Approved,3.7376696182833684,12.388814822184525,4.7573132337381825,8.437783491684227,9.90395398540607,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
19074,1,0,7.145196134997171,7.607381425639791,1,Approved,1.6094379124341003,11.197022228573097,3.5850135474671236,7.2464777292253775,8.712266432135355,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
19075,1,0,7.647308832356238,7.5745584842024805,1,Approved,4.248495242049359,11.774000745208216,4.149763652706093,7.823149763192468,9.28917881635413,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
19076,0,0,6.960347729101308,7.601402334583733,1,Approved,2.833213344056216,11.290414463554143,3.6759308372170176,7.339807638989607,8.805645217377725,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
19077,0,0,8.32117830749028,7.6004023345004,1,Denied,2.9444389791664403,10.469599338572394,2.8868157633480305,6.519802281009828,7.98500489077594,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
19078,1,0,7.542213463193403,7.603897968521881,1,Approved,2.4849066497880004,11.343528702014204,3.7277347852496687,7.392888941937161,8.858752348642444,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
19079,0,0,7.293697720601438,7.600902459542082,1,Denied,2.8903717578961645,11.200028854415315,3.5879369424659577,7.249482256665719,8.715272605133206,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
19080,1,0,8.348537825386098,7.599401333415815,1,Approved,3.044522437723423,10.767810025443277,3.170552811182373,6.817640139251384,8.283135084116516,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
19081,1,0,11.007153715506917,7.585281078639126,1,Denied,3.8918202981106265,10.549166220160753,2.962111352259194,6.599258590423112,8.064547897427797,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
19082,1,0,7.336936913707618,7.5883236773352225,1,Approved,3.7612001156935624,11.7379168280283,4.114258655779291,7.787080273333326,9.253098011925518,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
19083,0,0,7.418780882750794,7.607878073278507,1,Denied,1.3862943611198906,6.29360410464869,0.2308445912703329,2.432431820956303,3.828822539501999,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
19084,1,0,7.045776576879511,7.52131798019924,1,Approved,5.14166355650266,12.191529098994318,4.561897976596672,8.24054408265029,9.706678253389251,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
19085,0,0,8.074649075066652,7.534762657037537,1,Approved,4.983606621708336,10.610732145974433,3.020586458456707,6.660744789739397,8.126096609841648,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
19086,1,0,7.457609289715606,7.601402334583733,1,Approved,2.833213344056216,10.328338207510468,2.7539742349794474,6.378760462370025,7.843791120158475,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
19087,1,0,6.315358001522335,7.60489448081162,1,Approved,2.302585092994046,7.507064195937419,0.6285727613421482,3.583444149334687,5.028180473312005,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
19088,0,0,8.134760782418645,7.589841512182657,1,Denied,3.6888794541139363,13.672604129269944,6.034876464879732,9.721419243672209,11.187710169241786,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
19089,0,1,8.621192781434722,7.601402334583733,1,Approved,2.833213344056216,11.660134737447445,4.037796595505551,7.709331109811441,9.175323025619285,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
19090,1,0,5.0106352940962555,7.591357046698551,1,Approved,3.6109179126442243,11.63341408168351,4.011553201989574,7.682622369392843,9.148604940730994,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
19091,1,0,7.7102051944325325,7.607381425639791,1,Approved,1.6094379124341003,10.933102862565995,3.329432298893113,6.982769447558683,8.448392622866463,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
19092,1,0,7.057036981697891,7.542213463193403,1,Approved,4.882801922586371,10.089964214910212,2.5325869950394773,6.140834449074597,7.6055138938494276,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
